id	document	label
332391300	≪이 기사는 09월16일(14:03) 자본시장의 혜안 ‘마켓인사이트’에 게재된 기사입니다≫\n\n현대자동차그룹의 미국 캐피털사인 현대캐피탈아메리카가 25억달러(약 2조9400억원)어치 글로벌본드 발행에 성공했다. 올해 해외에서 발행된 한국 기업의 외화채권 중 가장 큰 규모다.  글로벌본드는 미국, 유럽, 아시아 등 세계 주요 금융시장에서 동시에 발행돼 유통되는 채권이다.\n\n16일 투자은행(IB)업계에 따르면 현대캐피탈아메리카가 글로벌본드 발행을 위해 전날 해외 기관투자가들을 상대로 진행한 수요예측(사전 청약)에 100억달러(약 11조7600억원)의 매수주문이 쏟아졌다. 이 회사는 대규모 투자수요가 몰린 덕분에 예상보다 낮은 금리로 채권을 발행하게 됐다. 3년물(11억달러)은 연 1.28%, 5년물은 연 1.84%, 7년물은 연 2.37% 수준으로 발행될 예정이다. 현대캐피탈아메리카의 글로벌 신용등급은 10개 투자적격등급 중 여덟 번째로 높은 ‘BBB+’다.\n\n글로벌 채권시장이 차츰 진정되면서 국내 기업의 대규모 발행도 가능해졌다는 분석이다. 신종 코로나바이러스 감염증(코로나19) 사태가 대유행(팬데믹) 국면으로 치달은 지난 3월까지만 해도 기업들의 외화채권 발행 포기나 연기가 잇따랐지만, 그 이후 세계 주요 국가들이 강력한 경기부양책을 내놓으면서 발행여건이 개선되기 시작했다. 이 같은 분위기 변화에 힘입어 국책은행인 산업은행과 수출입은행을 시작으로 여러 기업이 잇달아 외화채권 발행에 성공했다. \n\n현대캐피탈아메리카는 이번 채권 발행으로 확보한 자금을 미국 현지 영업활동을 위해 사용할 계획이다. 이 회사는 북미 지역에서 현대·기아차의 차량을 구매하는 소비자들에 할부나 리스 등의 금융서비스를 제공하고 있다. 지난 2월(20억달러)과 4월(18억달러)에도 대규모 채권을 발행하는 등 최근 적극적으로 자금을 조달하고 있다.	1
584132991	편의점 세븐일레븐을 운영하는 코리아세븐이 지난해 신종 코로나바이러스 감염증(코로나19) 여파로 적자로 돌아섰다.\n\n    1일 금융감독원 전자공시시스템에 따르면 코리아세븐은 지난해 85억원의 영업손실을 기록했다. \n\n    코리아세븐이 영업손실을 낸 것은 2006년 이후 14년 만에 처음이다.\n\n    매출은 4조683억원으로 0.26% 증가했으나 점포 수가 2019년 말 1만16개에서 지난해 1만501개로 485개 늘어난 것을 고려하면 감소한 셈이다.\n\n    금융서비스 부문 이익을 제외한 편의점 영업손실은 139억원이었다.\n\n    코로나19로 인한 유동 인구 감소로 편의점 업계가 전반적으로 타격을 입은 가운데 세븐일레븐의 고매출 점포가 여행지나 유흥가 상권에 집중돼 있어 영향이 더 큰 것으로 분석됐다.	0
37460383	KB증권은 29일 인크로스(216050)에 대해 본업인 디지털 광고 시장이 안정적으로 성장하는 가운데 SK그룹을 통한 사업 확장에 주목할 필요가 있다고 설명했다. 투자의견과 목표주가는 따로 제시하지 않았다. 인크로스의 26일 현재 주가는 4만7100원이다.인크로스는 디지털 광고 전문기업으로 매체전략을 수립하고 집행하는 미디어렙 사업, 동영상 광고 네트워크 플랫폼 다윈, SK텔레콤의 AI기술과 SMS, 커머스를 결합한 ‘티딜’의 운영대행사업 등을 주력으로 영위하는 디지털 광고 미디어렙 전문기업이다.\n\n3분기 인크로스의 매출액은 전년 동기 대비 29.6% 증가한 131억원, 영업이익은 50.1% 증가한 61억원을 기록했다. 미디어렙 취급고와 티딜 거래액 확대로 3분기 기준으로 사상 최대 실적을 기록했으며, 운영과 비용 효율화에 힘입어 분기 영업이익률도 46.4%로 역대 최고 수준을 기록했다.\n\n윤창배 KB증권 연구원은 29일 리포트에서 “안정적인 본업의 성장세 속에서 SK그룹을 통한 사업확장에 주목할 필요가 있다”고 말했다. 광고 매체가 발전하면서 디지털 광고시장의 지속적 성장이 예상되는데, 현재 부각되는 메타버스의 주 수익원이 광고와 유료 아이템 판매로 기존 평면 광고들이 3차원으로 구현이 가능하다는 것이다.\n\n윤 연구원은 “인크로스는 디지털 매체 전 영역에 걸친 커버리지를 보유하고 있으며 SK그룹 계열사와의 시너지를 통해 매체 네트워크를 강화하고 있다”며 “앞으로 메타버스향으로 충분한 사용자가 유입되면 매체 확대와 취급고 증가가 기대된다”고 전했다.\n\n티딜 역시 딜 건수가 지난해 2분기 71건에서 올해 3분기 2107억원으로 확대되는 등 본격적인 실적 성장이 나타나고 있다. 4분기부터 모바일 교환권을 통한 상품 라인업 다각화 등으로 지속적인 성장 기조가 유지될 것이라는 예상이다. 이와 함께 11월부터 지상파에서 어브레서블 TV 광고가 일부 상용화된 만큼 앞으로 IPTV향 광고 시장 확대에도 주목해야 한다는 전망이다.	1
913650845	한국투자증권은 22일 에스엠(041510)에 대해 지난해 4분기 아티스트 NCT의 컴백으로 인해 시장 기대치를 부합하는 실적을 냈을 것이라고 평가했다. 앨범 등 판매량이 견조한데다가 자회사 실적 개선 노력도 이어지고 있다는 분석이다. 이에 투자의견 ‘매수’와 목표주가 4만4000원을 모두 유지했다. \n\n한국투자증권이 추정한 지난해 4분기 에스엠의 매출액은 1730억원, 영업이익은 82억원이다. 이는 각각 전년 동기 대비 11%, 41% 감소한 수준으로, 시장 기대치에 부합한다는 예상이다. \n\n박하경 한국투자증권 연구원은 “엔터 사업은 양호하나 공연 관련 자회사에서는 적자가 지속됐다”며 “앨범 판매량 등이 증가해 콘서트 부재를 대체할 수 있지만, 공연 매출 비중이 큰 자회사들은 적자를 면치 못하는 구조”라고 설명했다. \n\n아티스트 NCT를 비롯해 기존 보유하고 있는 아티스트들의 라인업이 에스엠의 강점으로 꼽혔다. 박 연구원은 “NCT는 지난해 4분기 앨범 판매량 245만장, 온라인 콘서트인 ‘비욘드 라이브’ 시청자가 20만명에 달해 에스엠의 대표 아티스트로 자리잡고 있다”며 “이외에도 기존 EXO, 슈퍼주니어 등 아티스트 라인업과 거대한 팬덤이 큰 장점”이라고 강조했다. \n\n여기에 올해도 새로운 라인업을 기대할 만하다는 설명이다. 박 연구원은 “지난해 데뷔한 걸그룹 ‘에스파’에 이어 데뷔 예정인 보이그룹이 관전 포인트가 될 것”이라며 “에스파 역시 데뷔곡이 역대 아이돌들의 데뷔곡 중 최단 기간에 유튜브 1억 뷰를 달성한 만큼 활발한 활동, 팬덤 확대를 기대할 만하다”고 평가했다.\n\n다만 본격적인 반등을 위해서는 본업과 자회사들의 이익 회복이 필요할 것으로 여겨졌다. 박 연구원은 “현재 에스엠은 부실 자회사를 정리하고 있는데다가 오프라인 콘서트가 재개되면 빠른 반등이 예상된다”며 “특히 공연 시장이 가장 큰 일본에서 가장 많은 콘서트를 개최해온 만큼 향후 정상화 시 높은 수요를 바탕으로 가파른 회복도 기대할 수 있을 것”이라고 내다봤다.	1
1806121136	두산(000150)은 공정거래위원회로부터 올해 1월 31일 기준으로 독점규제 및 공정거래에 관한 법률에 따른 지주회사 요건을 충족하지 못하게 돼 다시 지주회사에서 적용 제외됨을 통보 받았다고 14일 공시했다.\n\n제외사유는 자회사 모트롤 주식의 처분으로 인한 지주비율 하락이다. 지주비율은 자산총액 대비 자회사 주식가액 비율이다.\n\n앞서 두산은 지난해 12월 31일 기준으로 지주회사의 요건을 충족해 올해 1월 1일 지주회사로 전환됐다. 전환 사유는 모트롤 사업부문 물적분할에 따른 지주비율 증가였다.	0
1424700790	에이치엘비(028300)는 지난해 연결기준 영업손실이 597억446만원으로 전년 대비 적자가 22.5% 늘었다고 25일 공시했다. 매출액은 577억7091만원으로 50.4% 늘었다. 당기순손실은 865억8185만원으로 적자가 45.1% 확대됐다.	0
1712357208	페이퍼코리아(001020)는 페이퍼코리아 3WR(신주인수권증권)의 신주인수권행사기간 만료와 상장 폐지를 예고한다고 공시했다. 신주인수권행사기간 만료일은 오는 12월 21일,  매매거래정지예정일은 12월 18일, 상장폐지예정일은 12월 22일이다.	0
570144242	이글루시큐리티(067920)는 인공지능(AI) 보안관제 솔루션에 대해 한국정보통신기술협회(TTA)의 GS(굿소프트웨어) 인증 1등급을 획득했다고 18일 밝혔다. \n\nGS 인증은 소프트웨어의 기능, 성능, 사용 편의성, 신뢰성 등을 시험하는 국가인증제도로, 한국정보통신기술협회(TTA)와 한국산업기술시험원(KTL)이 실제 운영 환경과 동일한 조건 하에 테스트를 수행해 소프트웨어의 기술성과 경제적 가치 등을 객관적으로 평가한다. \n\n이글루시큐리티가 GS 인증을 획득한 `스파이더 티엠(SPiDER TM AI Edition)`은 사이버 보안 분야에 최적화된 AI 기술을 토대로 보안관제의 효율성을 높이고 보안관제 역량을 상향 평준화시키는 데 중점을 두고 있다.  보안관제 요원의 역량과 경험에 따라 과탐·오탐·미탐이 발생했던 문제점을 해결하고, 걸러진 핵심 정보와 의심스러운 단서를 집중 분석할 수 있는 시간을 벌어준다. \n\n이글루시큐리티는 지난해 AI 보안관제 솔루션을 출시한 이래 연구개발에 매진하며 솔루션의 성능을 지속적으로 향상시키고 있다. 이글루시큐리티는 올해 AI·보안관제와 관련된 19건의 특허를 취득했다. 고도화된 사이버 공격에 대한 대응력을 높이기 위한 연구 개발에 더욱 속도를 붙일 방침이다. \n\n이득춘 이글루시큐리티 대표는 “코로나19를 계기로 비대면 디지털 전환이 가속화되면서 사이버 공격자가 노릴만한 공격 면도 더 넓어졌다. 이에 디지털 전환에 속도를 붙이는 기업·기관을 위한 AI 보안 기술의 중요성이 더욱 부각될 전망”이라며 “AI 보안관제 선도 기업으로서 사이버 보안 분야에 최적화된 AI 보안 솔루션 제공에 더욱 힘을 싣겠다”고 말했다.	1
14704403	아주IB투자(027360)가 설립 후 사상 최대 영업이익을 기록했다. 지난해 누적 영업이익은 631억으로 4분기에만 369억의 영업이익을 달성하며 국내 대표 벤처캐피탈(VC)임을 입증했다. 이는 전년도 누적영업이익 217억 대비 3배가까이 증가한 수치다.\n\n이번 실적은 지속적인 펀드결성을 통한 탄탄한 관리보수의 뒷받침과 올해 상장한 국내외 포트폴리오들의 우수한 성과에 따른 것이라는게 회사 측 설명이다. 국내에세는 △박셀바이오(323990) △영림원소프트랩(060850) △포인트모바일(318020) △고바이오랩(348150) 등 9개사가 코스닥에 상장해 성공적인 회수성과를 냈다. \n\n미국에서는 △키메라(Kymera) △시어(Seer) △아테아(ATEA pharmaceuticlas) 등이 나스닥에 입성하며 이익에 기여했다. 현재까지 미국 현지법인 솔라스타벤처스는 29개사에 투자해 15개사가 나스닥에 상장하는 성과를 보이며 2013년 12월부터 시작한 미국현지투자의 결실을 맺고있다.\n\n올해 전망도 밝다. 국내에서는 이미 상장한 씨앤투스성진을 비롯해 야놀자, 카카오키즈, 크래프톤 등 기대를 모으는 포트폴리오를 비롯해 약 20여개사가 기업공개(IPO)를 준비중에 있다. 미국에서도 기투자한 포트폴리오들 가운데 적어도 3~4개사가 2021년 중 IPO가 가능할 것으로 보인다.\n\n운용자산(AUM) 측면에서도 순조롭게 성장하고 있다. 지난 12월에는 800억원 규모의 신규 벤처펀드를 결성했다. 지난달에도 1개의 신규 프로젝트펀드를 결성하였다. 해외투자의 지속적인 확대를 위해 Lifescience 4.0(가칭) 펀드도 결성을 준비중에 있다. \n\n아주IB투자의 대주주인 아주산업 또한 아주IB투자의 해외펀드 성과에 대한 믿음으로 동 펀드에 직접 출자자로 참여하겠다는 의사를 밝혀 펀드 결성은 순조롭게 진행될 것으로 전망된다. 올해 아주IB투자는 운용자산 2조원을 돌파할 수 있을 것으로 예상된다. \n\n운용자산 증가에 따른 관리보수의 증가는 벤처캐피탈의 가장 안정적인 수입원이기에 아주IB투자는 공격적인 펀딩을 통해 급변하는 시장상황에도 견고한 성장을 이어갈 수 있는 안정적인 수익구조를 확고히 구축해 나가고 있다.\n\n김지원 아주IB투자 대표이사는 “올 한 해 아주IB투자는 코로나로 인한 급격한 경영환경 변화에 선제적으로 대처하며 최대 수익을 실현했다”며 “주목할 만한 점은 투자이익의 약 30% 이상이 해외투자성과에서 기인해 해외투자확대의 결실이 보이고 있다는 점”이라고 말했다.\n\n김 대표는 “국내와 해외, VC와 PE를 아우르는 투자로 균형 있는 수익구조를 만들었으며 다수의 포트폴리오 IPO가 예정 되어있는 올해 뿐 아니라 중장기적으로도 안정적인 성장세를 유지할 것으로 확신한다”며 “앞으로도 꾸준한 이익실현과 배당확대로 주주가치 제고에도 더욱 힘쓰겠다”고 밝혔다.	1
1271200895	두산퓨얼셀 주가가 대주주인 두산그룹 오너 일가의 지분 매각 소식에 큰 폭으로 떨어졌다.    \n      \n   6일 오전 9시 50분 기준 두산퓨얼셀 주가는 전일 대비 5450원(-12.60%) 하락한 3만7800원에 거래되고 있다.    \n      \n   이날 두산퓨얼셀은 박정원 두산그룹 회장 등 9인이 소유 지분 중 보통주 560만주를 시간 외 대량매매방식(블록딜)으로 매각했다고 공시했다. 이는 보통주 기준 지분율 10.09%에 해당한다.	0
1350483589	파워로직스는 연결 기준 올해 2분기 영업이익이 25억원으로 지난해 동기보다 83.6% 감소한 것으로 잠정 집계됐다고 31일 공시했다. 매출은 2127억원으로 전년 동기 대비 19.5% 감소했다.	0
375773715	NH투자증권이 한화시스템(272210)의 현재 주가가 저평가됐다고 진단했다. 우주 개발과 도심 항공교통(UAM) 사업 기대감을 주가에 반영해야 한다는 것이다. \n\n이에 따라 이 회사 주식의 목표 주가를 기존 2만2000원에서 2만8500원으로 29.5% 상향 조정하고, 투자 의견은 ‘매수’를 유지했다. 한화시스템의 현재 주가는 1주당 1만9150원(24일 종가 기준)이다. \n\n최진명 NH투자증권 연구원은 25일 펴낸 보고서에서 “우주 개발에 대한 시장 기대감 영향으로 관련 기업의 밸류에이션(기업 실적 대비 주가 수준)도 평균 주가수익비율(PER·회사의 시가총액을 당기순이익으로 나눈 값) 36.1배로 상승했다”며 “한화시스템의 주가 수준은 동종 업종(Peer) 대비 저평가로 판단되며 UAM에 대한 기대감도 향후 주가에 추가로 반영될 전망”이라고 밝혔다. \n\n한화시스템은 2015년 한화그룹에 편입해 2018년 정보통신기술(ICT) 사업을 하는 한화S&C를 합병하고 2019년 증시에 상장했다. 사업 부문별 매출은 지난해 기준 시스템·방위 산업 70.4%, ICT 사업 29.6%를 각각 차지한다. \n\n최 연구원은 “우주 개발에 대한 높은 관심이 최근 한화시스템의 주가 상승을 주도하는 모습”이라며 “한화시스템은 군사 목적의 초소형 군사 위성 기술을 개발해왔고 작년엔 전자식 조향 안테나 기술 벤처기업인 페이저 솔루션(Phasor Solutions)과 휴대용 특수 안테나 기술 벤처기업인 카이메타(Kymeta) 지분을 확보했다”고 설명했다. 그는 “한화시스템과 자회사, 그리고 쎄트렉아이(099320)의 협력 확대로 기대할 만한 투자 포인트”라며 “다음달 주주총회를 통해 김동관 대표 등 한화그룹 인물들이 쎄트렉아이 이사진에 합류할 예정”이라고 했다. \n\n이와 함께 최 연구원은 “산업계는 2023년 우버(Uber)의 서비스 개시를 시작으로 향후 10년 이상 UAM 시장은 연평균 30% 이상 성장할 것으로 예상한다”며 “우리나라도 정부 주도하에 2025년 에어택시 서비스를 개시할 예정이며 한화시스템도 여기에 민간 기업 대표로 참여한다”고 했다. 그는 “한화시스템은 드론의 아버지라고 불리는 아브라함 카렘이 설립한 오버에어(Overair) 지분을 확보해 우수한 UAM 기술력을 확보한 상황”이라고 덧붙였다.	1
1112567331	골관절염 유전자 치료제 ‘인보사케이주’(이하 인보사)의 성분을 허위 기재한 혐의로 지난해 5월부터 매매거래가 정지된 코오롱티슈진에 대한 상장 폐지가 결정됐다. \n\n한국거래소는 4일 코스닥시장위원회를 열어 코오롱티슈진의 상장 폐지를 심의·의결했다. 코오롱티슈진은 상장 폐지 통지를 받은 날로부터 7일 이내에 이의 신청을 할 수 있다. 이의 신청이 없으면 신청 만료일 경과 후 상장 폐지 절차가 진행된다. \n\n\n━\n소액주주 6만여명 피해 예상\n━\n상장 폐지가 확정되면 시가총액 4896억원에 달하는 코오롱티슈진의 주식은 모두 휴지 조각이 된다. 소액주주 비중은 99.99%로 지난해 말 기준 6만4555명, 지분율 34.48%를 보유한 소액주주들의 피해가 예상된다. \n\n상장 폐지 결정의 원인이 된 인보사는 2017년 7월 식품의약품안전처 허가를 받은 세계 최초의 골관절염 유전자치료제다. 원개발사인 코오롱티슈진이 미국 임상을, 코오롱생명과학이 국내 허가와 판매 등을 맡았다. \n\n미국에서 임상 2상까지 진행됐으나 지난해 2월 임상 3상을 진행하던 중 미국 식품의약국(FDA)이 인보사의 성분에 포함돼야 하는 형질전환 연골세포가 허가받은 세포가 아닌 암을 일으킬 수 있는 형질전환 신장세포로 뒤바뀐 사실을 발견했다. \n\nFDA는 지난해 5월 인보사 임상 3상 중단을 통보했다. 식약처는 코오롱생명과학이 성분 변경 사실 등을 숨겼다고 결론내고 지난해 7월 인보사 허가를 최종 취소했다. \n\n이어 한국거래소 기업심사위원회는 지난해 8월 코오롱티슈진의 상장 폐지를 결정했다. 하지만 같은 해 10월 2심 격인 코스닥시장위원회가 개선 기간 12개월을 부여하면서 코오롱티슈진은 상장 폐지 위기를 일단 모면했다. \n\n코오롱티슈진은 개선 기간이 종료되는 지난달 11일 개선계획 이행계획서를 제출했다. 한국거래소는 상장 폐지 여부를 재심의한 뒤 이날 코스닥시장위원회를 통해 상장 폐지를 결정했다. \n\n\n━\n코오롱티슈진 “모든 방법 동원해 적극 대응할 것”\n━\n\n일각에선 FDA가 지난 4월 인보사의 미국 임상 3상에 대한 보류를 해제한다고 코오롱티슈진 측에 통보하면서 상장 폐지 문제에도 숨통이 트일 것이란 관측이 나왔지만, 상장 폐지 결론은 바뀌지 않았다. \n\n코오롱티슈진은 상장폐지를 막기 위한 이의신청을 제기할 방침이다. 코오롱티슈진 관계자는 “이의신청 절차를 밟아 상장폐지 처분에 적극 소명하고 회사가 취할 수 있는 모든 행정절차를 통해 적극 대응해 나가겠다”고 밝혔다. \n\n코오롱티슈진이 이의신청을 제기하면 한국거래소는 이를 접수한 날로부터 15거래일 이내 코스닥시장위원회를 다시 한 번 열고 상장폐지 또는 개선기간 부여 여부를 결정하게 된다. \n\n한편 코오롱티슈진은 이번 상장폐지 사유 건 이외에 횡령·배임, 감사의견 거절 등 다른 상장폐지 사유에 대해서도 심사를 받고 있다. 이 가운데 감사의견 거절과 관련해서는 내년 5월까지 개선기간을 부여받은 상황이다.	0
1408853973	6월 결산법인인 GRT가 20일 외부감사 리스크에 휩싸이며 개장과 함께 급락하고 있다.\n\n한국거래소에 따르면 GRT(900290)는 오전 9시5분 현재 코스닥 시장에서 전날보다 90원(-6.82%) 하락한 1230원에 거래되고 있다.\n\nGRT는 지난 19일 정규 장 마감 이후 “감사업무 절차가 다소 지연됨에 따라 감사보고서 제출 및 공시가 지연되고 있다”고 공시했다.\n\n이어 “외부감사인으로부터 감사보고서를 제출받는 즉시 이를 공시할 예정”이라고 밝혔다.\n\n외부감사법에 따르면 외부감사인은 재무제표에 대한 감사보고서를 정기 주주총회 일주일 전에 회사에 제출해야 한다. GRT 정기 주총일은 오는 27일로, 19일이 제출 기한일이었다.	0
392670066	아시아나항공(020560)이 인수합병(M&A) 협상 결렬 소식에 4%대 하락 중이다.\n\n4일 오전 9시 59분 현재 아시아나항공은 전 거래일 대비 4.32%(190원) 하락한 4,210원에 거래 중이다. 인수에 나섰던 HDC현대산업개발(294870) 역시 주가가 3.04% 하락한 2만3,950원을 기록 중이다.\n\n업계에서는 아시아나항공의 대주주인 금호산업이 다음 주 HDC현대산업개발에 거래 종결을 통보할 것으로 내다봤다. 지난 26일 아시아나항공은 이동걸 산업은행 회장이 정몽규 HDC현대산업개발 회장에 인수가를 최대 1조원 깎아주기로 제안하면서 매각이 재진행될 가능성이 높게 점쳐졌었다. 하지만 정 회장이 재실사 입장을 고수하면서 사실상 협상이 무산됐다는 해석이 나온다.\n\n이에 아시아나항공은 산업은행의 기간산업안정기금을 지원받아 채권단 관리체제에 들어간 뒤 추후 재매각을 추진할 것으로 전망된다.	0
1045161481	액토즈소프트(052790)는 지난해 연결 영업이익 178억5420만원으로 전년 대비 30.4% 감소한 것으로 잠정 집계됐다고 9일 공시했다. 같은 기간 매출액은 475억4348만원으로 23.1% 줄었고, 순이익은 155억9487만원으로 24.93% 감소했다. \n\n회사 측은 “직전사업연도 소송판결 관련 일시매출 수익인식에 따른 기저 효과로 감소했다”고 설명했다.	0
302886223	한국투자증권은 27일 하나마이크론(067310)에 대해 올해 외형성장과 실적 개선이 지속될 것이라며 목표주가를 기존 1만7000원에서 2만4000원으로 41% 상향했다. \n\n한국투자증권은 하나마이크론의 올해 별도 영업이익률이 2014년 이후 처음으로 5%를 넘을 것이라고 전망했다. 내년 영업이익률은 7.7%로 추가 상승할 것이라 판단했다.\n\n임예림 한국투자증권 연구원은 “동사는 하나머티리얼즈, 브라질·베트남 법인 등 자회사 매출 비중이 크고 대손·외환 등의 영업 외 요인으로 연결 실적 추정이 쉽지 않은 구조”라며 “그럼에도 올해는 투자 증대로 외형성장과 실적 개선이 지속될 것”이라고 분석했다. \n\n영업이익률이 높은 테스트 매출 비중 증가로 체질 개선은 더 뚜렷해질 전망이다. 임 연구원은 “동사가 이번에 발표한 신규 시설투자로 내년 신규 테스트 매출액과 영엽이익이 각각 493억원, 91억원으로 내년 1분기부터 매출에 기여할 것”이라며 “테스트 매출 비중은 올해 9%에서 내년 18%로 상승하고, 영업이익 비중은 45%가 된다”고 설명했다. \n\n하나마이크론은 지난 25일 1500억원 규모의 비메모리 테스트 신규시설투자를 공시했다. 삼성전자의 비메모리 후공정 외주 확대에 따른 것이다. 추가되는 애플리케이션은 RF(고주파수)와 AP(어플리케이션 프로세서) 패키지 테스트다.	1
109601844	KT(030200)는 자회사 지니뮤직(043610)이 464억원을 투자해 국내 독서 플랫폼 1위 ‘밀리의 서재’의 지분 38.6%를 인수했다고 10일 밝혔다. 이로써 지니뮤직은 밀리의 서재 최대주주 지위를 확보하게 됐다.\n\n2017년 10월 월정액 전자책 구독 서비스를 선보인 밀리의 서재는 올해 5월 기준 누적 구독자수 350만명, 보유 전자책 10만권으로 전자책 구독형 서비스 1위 플랫폼이다. \n\n인공지능(AI) 오디오북 분야에서도 밀리의 서재의 약진이 두드러진다. 밀리의 서재는 3000여권의 오디오북을 보유하고 있으며, 보유한 전자책을 활용해 매월 1000권 이상의 오디오북 제작을 추진하고 있다. \n\n국내·외 전자책 및 오디오북 시장의 확대와 함께 밀리의 서재의 외형도 급성장하고 있다. 2020년 매출액 192억원을 기록하며 전년 대비 75% 증가했다.\n\n이에 밀리의 서재는 내년 기업공개(IPO) 추진을 계획하고 있다. 투자은행(IB)업계에 따르면 밀리의 서재의 기업가치는 2020년 실적 기준 1500억원 이상이며, 업계 사례를 고려하면 기업가치가 2배 이상 상승할 전망이다.\n\n지니뮤직은 국내 최고 ‘AI 오디오 플랫폼’으로 도약하기 위해 연내 밀리의 서재가 보유한 오디오북 콘텐츠를 AI 음악 플랫폼 ‘지니’를 통해 서비스할 예정이다. \n\n최근 음원 스트리밍 환경이 기존 모바일에서 웨어러블 기기, 자동차(커넥티드카) 등으로 확대됐다. 지니뮤직은 기가지니, 갤럭시 워치, 애플 워치, GV80 등에 커넥티드 서비스를 제공하기 때문에 지니뮤직과 밀리의 서재 이용자는 다양한 환경에서 손쉽게 오디오북을 들을 수 있는 혁신적 고객 경험이 가능해진다.\n\n또 지니뮤직 고객은 밀리의 서재 서비스를 저렴한 가격에 이용할 수 있게 된다. 지니뮤직은 음악 스트리밍 서비스 ‘지니’와 ‘밀리의 서재’를 결합한 번들형 요금제를 출시할 계획이며, 이를 통한 가입자 락인(Lock-In)효과를 기대하고 있다.\n\nKT의 유·무선 고객에게도 다양한 방식으로 밀리의 서재 서비스를 제공할 예정이다. KT 외에 지니뮤직 주주사인 LG유플러스, CJ ENM과의 다양한 협력을 추진할 계획이다.\n\nKT그룹과 밀리의 서재 또한 다양한 시너지가 기대된다. KT스튜디오지니를 중심으로 미디어 밸류체인을 강화하고 있는 KT는 밀리의 서재를 통해 콘텐츠 흥행 가능성이 높은 지식재산권(IP) 확보가 가능해진다.\n\nKT스튜디오지니는 밀리의 서재를 통해 IP를 제공받아 영상 콘텐츠를 제작하며, 제작된 영상 콘텐츠는 올레 tv, 시즌(seezn), 스카이티비(SkyTV) 등을 통해 서비스된다. \n\n조훈 지니뮤직 대표는 “저성장 국면의 음악 스트리밍 시장을 극복하고 글로벌기업들과의 경쟁에서 우위를 점하기 위해 밀리의 서재를 인수하게 됐다”며 “앞으로 AI 기술을 활용해 창의적인 오디오 콘텐츠를 제공하고 커넥티드 영역까지 서비스를 넓혀 청각 점유율을 높이고 지니뮤직 기업가치를 향상시키겠다”고 말했다.	1
1884791274	유비케어는 올 2분기 연결기준 영업이익이 23억원으로 전년동기대비 41.1% 감소했다고 30일 공시했다. 매출액은 261억원으로 8.5% 줄었고 당기순이익은 25억원으로 11.8% 감소했다.	0
5647359	광동제약이 생수시장 부동의 1위 브랜드인 제주삼다수의 판권을 또다시 따냈다. 2012년부터 삼다수 유통을 맡고 있는 광동제약의 계약기간은 최소 2025년까지다.\n\n8일 식품업계에 따르면 제주특별자치도개발공사는 삼다수와 제주감귤 등의 제품을 제주도 외 지역에서 위탁 판매하는 역할을 맡게 될 우선협상자로 광동제약을 낙점한 것으로 확인됐다. 계약기간은 4년이다. 2012년부터 삼다수 유통을 맡아 온 광동제약은 안정적인 운영 능력을 높게 평가받은 것으로 알려졌다.\n\n이번 삼다수 판권 입찰은 예상보다 흥행에는 실패했다. 삼다수 비소매 부분을 맡고 있던 LG생활건강은 물론 생수업계 2위 업체인 롯데칠성음료와 3위 농심 등 유력 후보자들이 입찰에 참여하지 않으면서다. 이들 업체는 자체 생수 브랜드 판매에 집중할 계획이다.\n\n삼다수 판권을 따낸 광동제약은 한숨 돌리게 됐다. 광동제약은 지난해 매출(별도 기준)의 30.6%를 삼다수에 의존하고 있어 판권을 따내지 못하면 큰 타격을 입을 위기였다. 하지만 입찰에 대한 경쟁사의 관심이 예상보다 저조해 손쉽게 계약기간 연장에 성공했다. 광동제약은 지난해 삼다수로만 2342억원의 매출을 올렸다.	1
1019575989	피씨엘(241820)은 파생상품금융부채(전환사채)평가손실 발생(1, 2, 3회 전환사채)으로 185억6273만원 규모의 파생상품 거래 손실이 발생했다고 18일 공시했다. 이는 자기자본 대비 46.53%에 해당하는 규모다.\n\n회사 측은 “파생상품 거래손실은 주가 상승 등으로 인해 당사가 발행한 전환사채의 전환가격과 주가 간 차이가 발생함에 따라 회계적으로 인식한 파생금융상품평가손실”이라고 설명했다.	0
1380166927	GS리테일(007070)은 연결기준 2분기 영업이익이 592억원으로 전년동기대비 23.2% 감소했다고 6일 공시했다. 2분기 매출액은 전년동기대비 4.2% 줄어든 2조2107억원, 당기순이익도 38.6% 감소한 336억원으로 잠정 집계됐다.	0
